row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
display_freezer_with_sliding_glass_lids_008,display_freezer_with_sliding_glass_lids,Display freezer with sliding glass lids,"An end-cap display freezer with two sliding glass tops, a shallow base plinth, and a temperature-control panel on the end wall, plus a temperature-control knob on the end wall. the control panel remains visibly separate from the insulated cabinet shell, and the knob remains a separate control in the end panel. The two glass lids slide prismatically on their rails and the temperature knob rotates continuously on the end control panel, and the temperature-control knob rotates continuously on its short shaft. Grocery freezer scale.",openai,gpt-5.4,high,170,,strict,an end cap display freezer with 4-2
display_freezer_with_sliding_glass_lids_009,display_freezer_with_sliding_glass_lids,Display freezer with sliding glass lids,"A compact display freezer with two framed glass sliders, a deep tub body, and a small drain-cover flap near one lower corner, plus a side lock flap over the key cylinder. the drain-cover flap sits as a real part in the lower shell, and the flap is clearly mounted as a small protective cover on the side wall. The glass lid panels slide prismatically on the top rails and the drain-cover flap rotates on a short hinge, and the side lock flap rotates on a short hinge. Convenience-store freezer scale.",openai,gpt-5.4,high,170,,strict,a compact display freezer with two 5-1
display_freezer_with_sliding_glass_lids_010,display_freezer_with_sliding_glass_lids,Display freezer with sliding glass lids,"A compact display freezer with two framed glass sliders, a deep tub body, and a small drain-cover flap near one lower corner, plus a temperature-control knob on the end wall. the drain-cover flap sits as a real part in the lower shell, and the knob remains a separate control in the end panel. The glass lid panels slide prismatically on the top rails and the drain-cover flap rotates on a short hinge, and the temperature-control knob rotates continuously on its short shaft. Convenience-store freezer scale.",openai,gpt-5.4,high,170,,strict,a compact display freezer with two 5-2
desktop_pencil_sharpener_with_hand_crank_and_drawer_001,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A cast-metal classroom pencil sharpener with a boxy body, a side hand crank, a front shavings drawer, and a size-selector dial around the pencil port, plus a free-spinning knob at the crank tip. The pencil entry remains a true hollow opening into the cutter cavity and the crank knob is clearly mounted on the handle arm. The hand crank rotates continuously on its supported side axle, the shavings drawer slides prismatically out from the front of the housing, the size-selector dial rotates continuously around the pencil-entry axis, and the crank-tip knob rotates continuously on its own local axle. Classroom desktop scale.",openai,gpt-5.4,high,165,,strict,classroom sharpener spinner knob
desktop_pencil_sharpener_with_hand_crank_and_drawer_002,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A cast-metal classroom pencil sharpener with a boxy body, a side hand crank, a front shavings drawer, and a rear bench-clamp bracket under the base. The pencil entry remains a true hollow opening into the cutter cavity and the clamp bracket is a distinct part under the housing. The hand crank rotates continuously on its supported side axle, the shavings drawer slides prismatically out from the front of the housing, and the clamp screw rotates continuously on its threaded axis. Classroom desktop scale.",openai,gpt-5.4,high,165,,strict,classroom sharpener bench clamp
desktop_pencil_sharpener_with_hand_crank_and_drawer_003,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A classroom pencil sharpener with a cast body, a folding side crank, a front waste drawer, and a circular point-adjustment dial around the entry hole. The folding crank remains a real two-piece arm instead of a molded single block and the entry hole reads as an actual passage into the mechanism. The main crank hub rotates continuously on its side shaft, the crank arm folds on a small hinge at its midpoint, the waste drawer slides prismatically from the front of the housing, and the point-adjustment dial rotates continuously around the entry axis. Classroom desk scale.",openai,gpt-5.4,high,165,,strict,classroom sharpener folding crank
desktop_pencil_sharpener_with_hand_crank_and_drawer_004,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A compact office pencil sharpener with a rounded shell, a folding side crank, a lower pullout tray, and a short mode slider beside the pencil port. The pencil port remains visibly hollow with believable wall thickness and the slider sits in a real guide slot beside it. The crank rotates continuously on its side axle, the pullout tray slides prismatically from the lower front of the body, and the mode slider moves prismatically along its short guide. Small office-tool scale.",openai,gpt-5.4,high,165,,strict,office sharpener mode slider
desktop_pencil_sharpener_with_hand_crank_and_drawer_005,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A compact office pencil sharpener with a rounded shell, a folding side crank, a lower pullout tray, and a dust flap covering the pencil entry. The flap remains a distinct small part above the entry hole instead of a seam line. The crank rotates continuously on its side axle, the pullout tray slides prismatically from the lower front of the body, and the dust flap rotates upward on a short hinge above the pencil port. Small office-tool scale.",openai,gpt-5.4,high,165,,strict,office sharpener dust flap
desktop_pencil_sharpener_with_hand_crank_and_drawer_006,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A compact office pencil sharpener with a rounded shell, a side crank, a lower waste tray, and a small free-spinning knob at the end of the handle. The pencil port remains visibly hollow with believable wall thickness and the crank knob is clearly mounted on the handle arm. The side crank rotates continuously on its axle, the waste tray slides prismatically out from the body, and the crank-tip knob rotates continuously on its own local axle. Small office-tool scale.",openai,gpt-5.4,high,165,,strict,office sharpener spinner knob
desktop_pencil_sharpener_with_hand_crank_and_drawer_007,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A premium desktop pencil sharpener with a rectangular body, a large side crank, a front drawer with a finger pull, and a circular point-adjustment dial around the pencil port. The pencil opening reads as a real hollow channel leading into the cutter cavity and the dial stays separate from the front shell. The crank rotates continuously on its side hub, the front drawer slides prismatically along the body depth axis, and the point-adjustment dial rotates continuously around the pencil-entry axis. Premium desk-accessory scale.",openai,gpt-5.4,high,165,,strict,premium sharpener point dial
desktop_pencil_sharpener_with_hand_crank_and_drawer_008,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A premium desktop pencil sharpener with a rectangular body, a large side crank, a front drawer with a finger pull, and a small release button beside the pencil entry. The release button stays clearly separate from the shell and the pencil opening remains a true hollow port. The crank rotates continuously on its side hub, the front drawer slides prismatically along the body depth axis, and the release button translates prismatically as a small push control. Premium desk-accessory scale.",openai,gpt-5.4,high,165,,strict,premium sharpener release button
desktop_pencil_sharpener_with_hand_crank_and_drawer_009,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A premium desktop pencil sharpener with a rectangular body, a folding side crank, a front drawer with a finger pull, and a clean circular pencil port in the front face. The folding crank remains a real hinged arm and the port reads as an actual opening into the cutter cavity. The crank hub rotates continuously on its side shaft, the crank arm folds on its hinge, and the front drawer slides prismatically along straight guide runners. Premium desk-accessory scale.",openai,gpt-5.4,high,165,,strict,premium sharpener folding crank
desktop_pencil_sharpener_with_hand_crank_and_drawer_010,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A suction-base pencil sharpener with a sturdy body, a side crank handle, a front waste drawer, and a lock lever under the base. The pencil insertion hole remains a true through-opening into the sharpening cavity and the base lever is clearly separate from the housing. The side crank rotates continuously on its shaft, the waste drawer slides prismatically out from the front of the body, and the suction-lock lever rotates on a short pivot beneath the base. Desktop classroom scale.",openai,gpt-5.4,high,165,,strict,suction base sharpener lock lever
desktop_pencil_sharpener_with_hand_crank_and_drawer_011,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A suction-base pencil sharpener with a sturdy body, a side crank handle, a front waste drawer, and a point-adjustment dial around the pencil entry. The dial stays visibly separate from the front shell and the entry hole reads as a true opening into the cutter cavity. The side crank rotates continuously on its shaft, the waste drawer slides prismatically from the front of the body, and the point-adjustment dial rotates continuously around the pencil-entry axis. Desktop classroom scale.",openai,gpt-5.4,high,165,,strict,suction base sharpener point dial
desktop_pencil_sharpener_with_hand_crank_and_drawer_012,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A suction-base pencil sharpener with a sturdy body, a side crank handle, a front waste drawer, and a free-spinning knob at the crank end. The entry hole remains a true opening into the sharpener body and the handle knob is clearly mounted on the crank arm. The crank rotates continuously on a side shaft, the waste drawer slides prismatically out from the front of the body, and the crank-tip knob rotates continuously on its own local axle. Desktop classroom scale.",openai,gpt-5.4,high,165,,strict,suction base sharpener spinner knob
desktop_pencil_sharpener_with_hand_crank_and_drawer_013,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A vintage-style desktop pencil sharpener with a tall metal housing, a rear-leaning hand crank, a front shavings drawer, and a small selector slider beside the pencil port. The pencil port stays visibly open with depth into the mechanism area and the slider sits in a real guide slot. The crank rotates continuously on its side axle, the drawer slides prismatically out from the front of the body, and the selector slider moves prismatically along a short guide beside the opening. Vintage desk-tool scale.",openai,gpt-5.4,high,165,,strict,vintage sharpener selector slider
desktop_pencil_sharpener_with_hand_crank_and_drawer_014,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A vintage-style desktop pencil sharpener with a tall metal housing, a rear-leaning hand crank, a front shavings drawer, and a rounded free-spinning knob at the end of the handle. The pencil port stays visibly open with depth into the mechanism area and the knob is clearly mounted on the handle arm. The crank rotates continuously on its side axle, the drawer slides prismatically out from the front of the body, and the handle knob rotates continuously on its own local axle. Vintage desk-tool scale.",openai,gpt-5.4,high,165,,strict,vintage sharpener spinner knob
desktop_pencil_sharpener_with_hand_crank_and_drawer_015,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A vintage-style desktop pencil sharpener with a tall metal housing, a rear-leaning hand crank, a front shavings drawer, and a small cleanout door low on one side. The side door reads as a real access panel in the housing instead of a stamped seam. The crank rotates continuously on its side axle, the drawer slides prismatically out from the front of the body, and the cleanout door rotates on a small side hinge. Vintage desk-tool scale.",openai,gpt-5.4,high,165,,strict,vintage sharpener cleanout door
wall_safe_with_hinged_door_and_dial_001,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A recessed home wall safe with a square body, a thick right-hinged door, a round combination dial, and a short three-spoke handle below it, plus a small key-override cover beside the dial. The deep door slab stays visibly separate from the frame ring and the key cover reads as a real hinged flap on the door face. The safe door rotates on a vertical hinge at the frame edge, the combination dial rotates continuously about its center shaft, the handle rotates on its hub, and the key-override cover rotates on a small hinge. Wall-safe scale.",openai,gpt-5.4,high,160,,strict,home wall safe key cover
wall_safe_with_hinged_door_and_dial_002,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A recessed home wall safe with a square body, a thick right-hinged door, a round combination dial, and a short three-spoke handle below it, plus a small deposit flap above the handle. The flap breaks the door face as a separate panel rather than a stamped seam. The safe door rotates on a vertical hinge at the frame edge, the combination dial rotates continuously about its center shaft, the handle rotates on its hub, and the deposit flap rotates on a top horizontal hinge in the door face. Wall-safe scale.",openai,gpt-5.4,high,160,,strict,home wall safe deposit flap
wall_safe_with_hinged_door_and_dial_003,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A recessed home wall safe with a square body, a thick right-hinged door, a round combination dial, and a short three-spoke handle below it, plus a shallow interior jewelry tray behind the opening. The tray sits on short runners inside the cavity instead of floating against the back wall. The safe door rotates on a vertical hinge at the frame edge, the combination dial rotates continuously about its center shaft, the handle rotates on its hub, and the interior tray slides prismatically on short guides. Wall-safe scale.",openai,gpt-5.4,high,160,,strict,home wall safe interior tray
wall_safe_with_hinged_door_and_dial_004,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A tall document wall safe with a narrow rectangular opening, a left-hinged door, a round dial above a short lever handle, and a small key-override cover near the dial. The front flange remains a distinct sleeve around the opening and the key cover is a separate door-face part. The main door rotates on a vertical hinge, the dial rotates continuously on its central axis, the lever handle rotates on its spindle, and the key-override cover rotates on a small hinge. Document-safe scale.",openai,gpt-5.4,high,160,,strict,document wall safe key cover
wall_safe_with_hinged_door_and_dial_005,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A tall document wall safe with a narrow rectangular opening, a left-hinged door, a round dial above a short lever handle, and a deposit flap high on the door face. The flap sits in the upper door panel as a real secondary opening rather than a surface detail. The main door rotates on a vertical hinge, the dial rotates continuously on its central axis, the lever handle rotates on its spindle, and the deposit flap rotates on a top horizontal hinge. Document-safe scale.",openai,gpt-5.4,high,160,,strict,document wall safe deposit flap
wall_safe_with_hinged_door_and_dial_006,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A tall document wall safe with a narrow rectangular opening, a left-hinged door, a round dial above a short lever handle, and a shallow pull-out tray inside the lower half of the cavity. The tray remains visibly supported by side guides inside the safe body. The main door rotates on a vertical hinge, the dial rotates continuously on its central axis, the lever handle rotates on its spindle, and the tray slides prismatically on short runners. Document-safe scale.",openai,gpt-5.4,high,160,,strict,document wall safe pull tray
wall_safe_with_hinged_door_and_dial_007,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A hotel-style wall safe with a broad front flange, a compact right-hinged door, a centered combination dial, and a stubby spoke handle, plus a hinged key-override cover below the dial. The front flange, door slab, and key cover remain clearly separate pieces. The door rotates on a vertical side hinge, the dial rotates continuously about its center axis, the handle rotates on its front hub, and the key cover rotates on a small hinge. Hotel in-wall safe scale.",openai,gpt-5.4,high,160,,strict,hotel wall safe key cover
wall_safe_with_hinged_door_and_dial_008,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A hotel-style wall safe with a broad front flange, a compact right-hinged door, a centered combination dial, and a stubby spoke handle, plus a small document flap high inside the opening. The flap remains a separate panel at the top of the cavity instead of a seam in the back wall. The door rotates on a vertical side hinge, the dial rotates continuously about its center axis, the handle rotates on its front hub, and the document flap rotates on a top horizontal hinge inside the safe opening. Hotel in-wall safe scale.",openai,gpt-5.4,high,160,,strict,hotel wall safe document flap
wall_safe_with_hinged_door_and_dial_009,wall_safe_with_hinged_door_and_dial,Wall Safe With Hinged Door And Dial,"A hotel-style wall safe with a broad front flange, a compact right-hinged door, a centered combination dial, and a stubby spoke handle, plus a shallow slide-out document tray inside the cavity. The tray remains aligned on short interior runners under the main storage shelf. The door rotates on a vertical side hinge, the dial rotates continuously about its center axis, the handle rotates on its front hub, and the document tray slides prismatically on its guides. Hotel in-wall safe scale.",openai,gpt-5.4,high,160,,strict,hotel wall safe interior tray
toy_car_001,toy_car,Toy car,"A toy hatchback car with a short nose, a tall passenger cabin, a rear liftgate, and four small wheels in open arches, plus an opening hood over the front compartment. the doors and rear hatch remain visibly separate from the body shell, and the hood remains a separate top panel over the front fenders. The four wheels rotate continuously on their axle shafts, the side doors rotate on vertical hinges, and the rear liftgate rotates upward on a top horizontal hinge, and the hood rotates upward on a short front-compartment hinge line. Handheld toy-vehicle scale.",openai,gpt-5.4,high,150,,strict,a toy hatchback car with a 1-1
toy_car_002,toy_car,Toy car,"A toy hatchback car with a short nose, a tall passenger cabin, a rear liftgate, and four small wheels in open arches, plus a rear trunk lid instead of a hatchback. the doors and rear hatch remain visibly separate from the body shell, and the trunk lid stays visibly separate from the rear body deck. The four wheels rotate continuously on their axle shafts, the side doors rotate on vertical hinges, and the rear liftgate rotates upward on a top horizontal hinge, and the trunk lid rotates upward on a short rear-deck hinge line. Handheld toy-vehicle scale.",openai,gpt-5.4,high,150,,strict,a toy hatchback car with a 1-2
toy_car_003,toy_car,Toy car,"A toy hatchback car with a short nose, a tall passenger cabin, a rear liftgate, and four small wheels in open arches, plus a simple front steering axle. the doors and rear hatch remain visibly separate from the body shell, and the front wheel pair is mounted as a supported steerable assembly under the nose. The four wheels rotate continuously on their axle shafts, the side doors rotate on vertical hinges, and the rear liftgate rotates upward on a top horizontal hinge, and the front axle yaws about a central steering pivot under the body. Handheld toy-vehicle scale.",openai,gpt-5.4,high,150,,strict,a toy hatchback car with a 1-3
toy_car_004,toy_car,Toy car,"A toy coupe with a short hood, a two-door body, a rear trunk volume, and four exposed wheels, plus an opening hood over the front compartment. the body keeps clear door cuts and a simple trunk seam, and the hood remains a separate top panel over the front fenders. The four wheels rotate continuously on their axles and the two side doors rotate outward on vertical hinges at the A-pillars, and the hood rotates upward on a short front-compartment hinge line. Small die-cast toy-car scale.",openai,gpt-5.4,high,150,,strict,a toy coupe with a short 2-1
toy_car_005,toy_car,Toy car,"A toy coupe with a short hood, a two-door body, a rear trunk volume, and four exposed wheels, plus a rear trunk lid instead of a hatchback. the body keeps clear door cuts and a simple trunk seam, and the trunk lid stays visibly separate from the rear body deck. The four wheels rotate continuously on their axles and the two side doors rotate outward on vertical hinges at the A-pillars, and the trunk lid rotates upward on a short rear-deck hinge line. Small die-cast toy-car scale.",openai,gpt-5.4,high,150,,strict,a toy coupe with a short 2-2
toy_car_006,toy_car,Toy car,"A toy coupe with a short hood, a two-door body, a rear trunk volume, and four exposed wheels, plus a simple front steering axle. the body keeps clear door cuts and a simple trunk seam, and the front wheel pair is mounted as a supported steerable assembly under the nose. The four wheels rotate continuously on their axles and the two side doors rotate outward on vertical hinges at the A-pillars, and the front axle yaws about a central steering pivot under the body. Small die-cast toy-car scale.",openai,gpt-5.4,high,150,,strict,a toy coupe with a short 2-3
toy_car_007,toy_car,Toy car,"A toy SUV with a boxy body, four side doors, a rear hatch, and chunky wheels under flared arches, plus an opening hood over the front compartment. the body shell stays simple and robust like a real toy vehicle casting, and the hood remains a separate top panel over the front fenders. The wheels rotate continuously on their axle shafts, the side doors rotate on vertical hinges, and the rear hatch rotates upward on a top hinge line, and the hood rotates upward on a short front-compartment hinge line. Toy SUV scale.",openai,gpt-5.4,high,150,,strict,a toy suv with a boxy 3-1
toy_car_008,toy_car,Toy car,"A toy SUV with a boxy body, four side doors, a rear hatch, and chunky wheels under flared arches, plus a rear trunk lid instead of a hatchback. the body shell stays simple and robust like a real toy vehicle casting, and the trunk lid stays visibly separate from the rear body deck. The wheels rotate continuously on their axle shafts, the side doors rotate on vertical hinges, and the rear hatch rotates upward on a top hinge line, and the trunk lid rotates upward on a short rear-deck hinge line. Toy SUV scale.",openai,gpt-5.4,high,150,,strict,a toy suv with a boxy 3-2
toy_car_009,toy_car,Toy car,"A toy SUV with a boxy body, four side doors, a rear hatch, and chunky wheels under flared arches, plus a simple front steering axle. the body shell stays simple and robust like a real toy vehicle casting, and the front wheel pair is mounted as a supported steerable assembly under the nose. The wheels rotate continuously on their axle shafts, the side doors rotate on vertical hinges, and the rear hatch rotates upward on a top hinge line, and the front axle yaws about a central steering pivot under the body. Toy SUV scale.",openai,gpt-5.4,high,150,,strict,a toy suv with a boxy 3-3
candy_vending_machine_001,candy_vending_machine,Candy Vending Machine,"A pedestal gumball machine with a spherical clear globe, a cast-metal coin mechanism, and a lower retrieval chute at the front. The globe sits above the mechanism body on a short neck, and a hinged refill lid caps the top opening instead of reading as a sealed sphere. The refill lid rotates on a rear hinge at the globe crown, the dispense knob rotates continuously on a horizontal shaft through the coin mechanism, and the chute flap rotates on a small lower hinge. Lobby vending-machine scale.",openai,gpt-5.4,high,160,,strict,pedestal globe gumball machine
candy_vending_machine_002,candy_vending_machine,Candy Vending Machine,"A countertop gumball machine with a clear globe, a heavy cast base, a front coin mechanism, and a short chute under the knob. The base remains visibly separate from the globe and the coin-return cover sits beside the knob as a real front-mounted flap. The dispense knob rotates continuously on its horizontal shaft, the coin-return cover rotates on a short hinge, and the top refill cap rotates on a rear hinge above the globe opening. Countertop candy-vendor scale.",openai,gpt-5.4,high,160,,strict,countertop gumball machine coin return
candy_vending_machine_003,candy_vending_machine,Candy Vending Machine,"A twin-globe candy vendor with two clear round bowls mounted side by side above a shared metal base and a central collection cup. Each bowl has its own dispense mechanism and knob while the lower collection cup reads as one shared supported part. Both dispense knobs rotate continuously on their shafts, the two refill lids rotate on rear hinges at the tops of the bowls, and the collection door rotates on a small front hinge. Countertop dual-vendor scale.",openai,gpt-5.4,high,160,,strict,twin globe candy vendor
candy_vending_machine_004,candy_vending_machine,Candy Vending Machine,"A wall-mounted quarter-candy dispenser with a rectangular clear hopper, a metal front plate, and a lower retrieval flap. The hopper hangs above the mechanism body on a flat backplate, with a small refill lid spanning the top edge. The front selector knob rotates continuously on its horizontal shaft, the retrieval flap rotates on a bottom hinge at the chute mouth, and the refill lid rotates on a rear hinge along the hopper top. Wall-mounted vending scale.",openai,gpt-5.4,high,160,,strict,wall mounted quarter dispenser
candy_vending_machine_005,candy_vending_machine,Candy Vending Machine,"A tall triple-canister candy vending machine with three stacked clear bins, three front selector knobs, and one lower pickup door at the base. The bins stay visibly separate from the central mechanism column instead of blending into a single solid body. The three selector knobs rotate continuously on parallel horizontal shafts, and the lower pickup door rotates on a bottom horizontal hinge. Store-lobby vending scale.",openai,gpt-5.4,high,160,,strict,triple canister candy tower
candy_vending_machine_006,candy_vending_machine,Candy Vending Machine,"A rectangular bulk-candy vendor with a clear upper hopper, a metal metering box below it, and a front chute recessed into the lower face. The hopper has a lift-up acrylic lid and the metering box carries a single large dispense wheel at the front. The acrylic lid rotates on a rear hinge, the dispense wheel rotates continuously on its horizontal axis, and the chute flap rotates on a small lower hinge. Candy-store dispenser scale.",openai,gpt-5.4,high,160,,strict,rectangular bulk candy vendor
candy_vending_machine_007,candy_vending_machine,Candy Vending Machine,"A pedestal peanut vendor with a tall cylindrical glass jar, a domed metal top, and a coin-mechanism body on a slim pedestal. The jar, mechanism body, and pedestal remain distinct stacked parts rather than one continuous shell. The top refill lid rotates on a rear hinge, the dispense knob rotates continuously on its front shaft, and a small coin-return cover rotates on a short hinge beside the knob. Lobby snack-vendor scale.",openai,gpt-5.4,high,160,,strict,pedestal peanut vendor
candy_vending_machine_008,candy_vending_machine,Candy Vending Machine,"An octagonal jellybean dispenser with a faceted clear canister, a compact cast base, and a short front chute below the coin mechanism. The canister sits on the base with a distinct shoulder ring and a small service door breaks the back of the base. The front dispense knob rotates continuously on its shaft, the back service door rotates on a vertical side hinge, and the top refill cap rotates on a rear hinge. Countertop sweet-vendor scale.",openai,gpt-5.4,high,160,,strict,octagonal jellybean dispenser
candy_vending_machine_009,candy_vending_machine,Candy Vending Machine,"A dual-hopper pedestal candy vendor with two tall clear reservoirs over a shared base and a central pickup cup below them. The two hoppers remain separate supported containers with one knob under each outlet rather than merging into a single bowl. Both selector knobs rotate continuously on their horizontal shafts, the two refill lids rotate on rear hinges, and the central pickup cup door rotates on a small lower hinge. Freestanding dual-vendor scale.",openai,gpt-5.4,high,160,,strict,dual hopper candy vendor
casino_machine_001,casino_machine,Casino Machine,"A slant-top video slot machine with an angled display face, a shallow button deck, and a lockable belly door below the play area. The deck projects from the cabinet front as a real supported shelf and the play buttons sit in a clear row along its leading edge. The belly door rotates on a vertical side hinge, and the play buttons articulate independently as small prismatic push controls. Casino floor scale.",openai,gpt-5.4,high,165,,strict,slant top slot buttons
casino_machine_002,casino_machine,Casino Machine,"A slant-top video slot machine with an angled display face, a shallow button deck, and a lockable belly door below the play area, plus a traditional pull handle mounted on one cabinet side. The handle bracket stays clearly separate from the cabinet wall instead of blending into the shell. The belly door rotates on a vertical side hinge and the pull handle rotates on its side pivot. Casino floor scale.",openai,gpt-5.4,high,165,,strict,slant top slot handle
casino_machine_003,casino_machine,Casino Machine,"A bar-top video poker terminal with a shallow cabinet, a single front screen, and a short control shelf above a cash box door. The control shelf remains distinct from the screen surround and carries a row of rectangular hold buttons. The cash-box door rotates on a vertical hinge, and the hold buttons articulate independently as small prismatic push controls. Bar-top gaming scale.",openai,gpt-5.4,high,165,,strict,bar top poker buttons
casino_machine_004,casino_machine,Casino Machine,"A bar-top video poker terminal with a shallow cabinet, a single front screen, five play buttons on a short control shelf, and a cash-out tray below. The lower tray sits in a real recessed opening instead of reading as a painted rectangle. The tray flap rotates on a bottom hinge under the shelf, and the five play buttons articulate independently as small prismatic push controls. Bar-top gaming scale.",openai,gpt-5.4,high,165,,strict,bar top poker tray flap
casino_machine_005,casino_machine,Casino Machine,"A tall reel-style slot machine with a curved top box, a central reel window, and a lockable lower service door, plus a large pull handle mounted on one side. The reel window and lower door stay visibly separate from the main cabinet shell. The lower service door rotates on a vertical side hinge, and the pull handle rotates on its side pivot. Full-height slot-machine scale.",openai,gpt-5.4,high,165,,strict,tall reel slot handle
casino_machine_006,casino_machine,Casino Machine,"A tall reel-style slot machine with a curved top box, a central reel window, a front button shelf, and a lower service door. The button shelf projects from the cabinet face as a real ledge and the lower door remains recessed into the cabinet front. The lower service door rotates on a vertical side hinge, and the play buttons on the shelf articulate independently as small prismatic push controls. Full-height slot-machine scale.",openai,gpt-5.4,high,165,,strict,tall reel slot buttons
casino_machine_007,casino_machine,Casino Machine,"A dual-screen slot cabinet with a tall lower display, a secondary top display, and a shallow button deck above a bill-acceptor door. The bill-acceptor door breaks the lower front face as a real hinged panel rather than a printed slot surround. The door rotates on a vertical hinge, and the play buttons articulate independently as small prismatic push controls. Casino cabinet scale.",openai,gpt-5.4,high,165,,strict,dual screen slot buttons
casino_machine_008,casino_machine,Casino Machine,"An upright video poker machine with a slanted main screen, a compact control shelf, and a cash box panel low on the front, plus a side-mounted pull handle. The control shelf remains clearly separate from the screen housing and the handle bracket stays visibly bolted to the cabinet side. The cash box panel rotates on a vertical side hinge, and the pull handle rotates on its side pivot. Casino poker-machine scale.",openai,gpt-5.4,high,165,,strict,upright poker machine handle
windshield_sun_visor_001,windshield_sun_visor,Windshield sun visor,"An automotive windshield sun visor with a padded visor panel, a roof-mounted pivot bracket, and a side retaining clip near the headliner, plus a sliding visor extender nested in the panel. the visor panel remains clearly separate from the hinge rod and clip hardware, and the extender remains a visibly separate panel sleeve inside the visor body. The visor panel rotates downward on its roof-mounted hinge rod and swivels sideways on the secondary pivot at the bracket, and the extender slides prismatically out from the visor body. Automotive interior scale.",openai,gpt-5.4,high,150,,strict,an automotive windshield sun visor with 1-1
windshield_sun_visor_002,windshield_sun_visor,Windshield sun visor,"An automotive windshield sun visor with a padded visor panel, a roof-mounted pivot bracket, and a side retaining clip near the headliner, plus a vanity-mirror cover on the panel face. the visor panel remains clearly separate from the hinge rod and clip hardware, and the cover sits as a distinct inset flap in the visor panel. The visor panel rotates downward on its roof-mounted hinge rod and swivels sideways on the secondary pivot at the bracket, and the vanity-mirror cover rotates on a small hinge in the panel face. Automotive interior scale.",openai,gpt-5.4,high,150,,strict,an automotive windshield sun visor with 1-2
windshield_sun_visor_003,windshield_sun_visor,Windshield sun visor,"A driver-side sun visor with a rectangular padded panel, a roof bracket, and a side clip that captures the free end, plus a sliding visor extender nested in the panel. the bracket and clip stay visibly separate from the soft visor panel, and the extender remains a visibly separate panel sleeve inside the visor body. The visor rotates on the main roof hinge and also pivots sideways on the secondary rod joint at the bracket, and the extender slides prismatically out from the visor body. Passenger-car interior scale.",openai,gpt-5.4,high,150,,strict,a driver side sun visor with 2-1
windshield_sun_visor_004,windshield_sun_visor,Windshield sun visor,"A driver-side sun visor with a rectangular padded panel, a roof bracket, and a side clip that captures the free end, plus a vanity-mirror cover on the panel face. the bracket and clip stay visibly separate from the soft visor panel, and the cover sits as a distinct inset flap in the visor panel. The visor rotates on the main roof hinge and also pivots sideways on the secondary rod joint at the bracket, and the vanity-mirror cover rotates on a small hinge in the panel face. Passenger-car interior scale.",openai,gpt-5.4,high,150,,strict,a driver side sun visor with 2-2
windshield_sun_visor_005,windshield_sun_visor,Windshield sun visor,"A padded windshield visor with a roof hinge bracket, a side retaining clip, and a vanity-mirror cover in the panel face, plus a sliding visor extender nested in the panel. the mirror cover is a real inset flap rather than a printed rectangle, and the extender remains a visibly separate panel sleeve inside the visor body. The visor rotates on its main roof hinge, swivels at the secondary pivot near the bracket, and the mirror cover rotates on a small hinge in the visor face, and the extender slides prismatically out from the visor body. Vehicle cabin scale.",openai,gpt-5.4,high,150,,strict,a padded windshield visor with a 3-1
