row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label
g55c_1480_monitor_mount_643eaac3,monitor_mount,Monitor mount,"A wall-mounted monitor arm shown without a screen. A wall plate supports a primary link, a secondary link, and a compact tilt head with a rectangular mounting frame. The two arm joints fold about vertical pin axes, the head swivels about a vertical axis, and the tilt joint moves about a horizontal axis with roughly 15 to 20 degrees each way.",openai,gpt-5.5-2026-04-23,med,100,,
g55c_1481_portable_speaker_with_articulated_controls_9145c0cf,portable_speaker_with_articulated_controls,Portable speaker with articulated controls,"A compact party speaker with a recessed top handle, a rotary volume knob, and a row of front buttons above the main grille, plus three separate front buttons. the enclosure is tall and portable rather than a fixed home speaker cabinet, and the buttons sit as distinct parts in the control face. The handle rotates upward on two side hinges and the volume knob rotates continuously on its central axis, and the three buttons depress independently as small prismatic push controls. Portable party-speaker scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1482_air_pump_with_t_handle_ad804d6f,air_pump_with_t_handle,Air pump with T-handle,"A bicycle track pump with a tripod foot base and a broad T-handle. The tall cylindrical barrel stands above the three-foot base, and the handle is fixed to the pump rod at the top. The handle and rod slide prismatically along the vertical barrel axis.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1483_robotic_arms_72aa16a8,robotic_arms,Robotic Arms,"Create a premium consumer-grade Robotic arms with elegant proportions and tight surfacing, but keep the mechanics honest: a base pedestal feeding a shoulder-elbow-wrist chain with clear joint cartridges. Use restrained detailing, clean seam strategy, and thoughtful material transitions (painted metal, polymer, elastomer where appropriate). Make axis order and joint offsets readable so motion paths are unambiguous. No disconnected pieces; all elements must be physically supported and attached. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1484_stationary_exercise_bike_ab43ae44,stationary_exercise_bike,Stationary exercise bike,"A stationary exercise bike. A floor frame supports the flywheel housing, crank set, seat post, and handlebar mast. Joints: the crank rotates continuously about the bottom-bracket axis, the flywheel rotates continuously about its axle, and the seat post adjusts prismatically along its column. Keep the wheelbase short and the overall envelope compact.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1485_drone_817a6065,drone,Drone,"An agricultural sprayer hexacopter with a wide flat frame, six motor arms, and a belly-mounted tank with a folding spray boom bar. The spray boom folds on a revolute hinge at the tank center bracket. Each propeller rotates continuously.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1486_bench_vise_with_prismatic_jaw_c6973654,bench_vise_with_prismatic_jaw,Bench vise with prismatic jaw,"A cross-slide drill-press vise with a base plate, an intermediate saddle, and a top jaw body. The saddle translates prismatically in the X-direction along dovetail ways on the base; the jaw body translates prismatically in the Y-direction along ways on the saddle; each axis has its own crank handle that rotates continuously on its lead-screw shaft.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1487_kick_scooter_c06e7c30,kick_scooter,Kick scooter,"A rigid commuter kick scooter with a long deck and T-bar handle. The front wheel sits in a fork connected to a steering column, and the rear wheel mounts at the tail under a small fender. The two wheels spin continuously on their axles, and the front fork steers about a vertical revolute axis through roughly +/-45 degrees.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1488_top_load_washing_machine_with_hinged_lid_85811063,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A compact apartment top-load washer with a flat lid, a narrow cabinet, and a sloped rear console carrying a timer dial, a start button, and two mode buttons. The lid rotates upward on a rear hinge, the tub rotates continuously on the vertical centerline below the opening, and the timer dial rotates continuously on the console. The start and mode buttons are separate prismatic push controls, and a small softener cap on the agitator rotates continuously on its center axis. The wash opening and tub should remain clearly hollow and deep. Narrow utility-room scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1489_desktop_pencil_sharpener_with_hand_crank_and_drawer_c3e6e083,desktop_pencil_sharpener_with_hand_crank_and_drawer,Desktop pencil sharpener with hand crank and drawer,"A compact office pencil sharpener with a rounded shell, a folding side crank, a lower pullout tray, and a dust flap covering the pencil entry. The flap remains a distinct small part above the entry hole instead of a seam line. The crank rotates continuously on its side axle, the pullout tray slides prismatically from the lower front of the body, and the dust flap rotates upward on a short hinge above the pencil port. Small office-tool scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1490_adjustable_weight_bench_with_hinged_backrest_c19b527f,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A flat-incline utility bench with a rectangular base, a hinged backrest, a smaller seat pad, and a rear ladder support, plus a front carry handle between the wheels. the support ladder sits behind the backrest bracket rather than disappearing inside the frame, and the handle projects from the front crossmember without floating. The backrest rotates upward on a horizontal hinge at the seat junction, the seat pivots on a separate front hinge, and the rear ladder support rotates on a lower pivot at the back of the frame. Garage-gym bench scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1491_overear_headphones_with_folding_earcups_c63f08a5,overear_headphones_with_folding_earcups,Over-ear headphones with folding earcups,"A DJ-style headphone set with thick earcups and broad fork yokes. The headband arches over the top and terminates in side forks, with each earcup suspended between fork arms and an extra fold joint above the cup. Each earcup rotates on its yoke axis through about +/-90 degrees for fit adjustment, and each side assembly folds inward on an additional revolute hinge about 100 degrees.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1492_glove_compartment_door_f0cb4b7b,glove_compartment_door,Glove compartment door,"An automotive glove compartment door integrated into a simple dashboard opening. A shallow bin sits behind the opening, and a rectangular front door with a handle is hinged along its lower edge to the housing. One revolute joint along the bottom edge lets the door swing downward about 90 degrees.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1493_frontload_dryer_69f6de5c,frontload_dryer,Front-load dryer,"A commercial laundromat dryer with a wide stainless-steel rectangular body, a large drum on a revolute axle, and a circular porthole door with a rubber seal gasket hinged on the left edge on two heavy-duty revolute hinges with a T-bar pull handle.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1494_ring_light_on_stand_6b5c5d0e,ring_light_on_stand,Ring light on stand,"A salon ring light on a rolling U-base stand. The circular light head is mounted on a tilt bracket at the top of a vertical column, and the base carries four caster wheels under the U-shaped frame. The ring head rotates on a horizontal tilt axis, the stand column slides prismatically for height adjustment, and each caster wheel spins on its axle while swiveling on a vertical caster stem. Keep the ring head clipped into its tilt bracket at the top of the stand so the light stays supported while aiming.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1495_toy_car_efb8f3b2,toy_car,Toy car,"A toy off-road buggy with a faceted body shell, a roof bar, open wheel arches, and four chunky wheels. The four wheels rotate continuously on their axles, and the two side half-doors rotate on vertical hinges at the front edges of the openings.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1496_waffle_maker_20cef274,waffle_maker,Waffle maker,"A round Belgian waffle maker with a circular lower housing, a domed top plate, and a compact front handle, plus two raised program buttons on the front corner. the hinge structure remains visible at the rear of the round housing, and the buttons stay visibly discrete instead of merging into a membrane panel. The top half rotates open on a rear horizontal hinge, and the two buttons articulate independently as small prismatic push controls. Kitchen-appliance scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1497_microwave_oven_212588d6,microwave_oven,Microwave oven,"A countertop microwave oven with a side-hinged front door and two rotary dials. A rectangular housing encloses the cavity and supports the door on one side, while a glass turntable sits on a support ring inside the chamber. The door rotates on a vertical revolute hinge axis, the two control dials rotate about front-to-back axes in the control panel, and the turntable rotates on a vertical axis inside the cavity.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1498_toy_model_planes_e4ff79b3,toy_model_planes,Toy model planes,"Design Toy model planes as a field-service workhorse. Build it around a model-plane body with wing-tail set and small prop/stand articulation. Prioritize chunky hardware, replaceable wear parts, clear maintenance access, and robust tolerances for repeated use. Propeller/stand articulation should be simple, mounted, and plausible. Every part must be connected by real brackets, shafts, hinges, rails, collars, weldments, or housings; absolutely no floating geometry. No floating parts.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1499_palm_with_multiple_uncoupled_finger_chains_6b8f8980,palm_with_multiple_uncoupled_finger_chains,Palm with multiple uncoupled finger chains,"A simplified robotic hand palm with four independent finger chains and a thumb. A rigid palm block supports five separate digit bases, and each digit is built from straight phalanx-like links connected in sequence. Every finger joint is a revolute hinge across the finger width; use three joints for each finger chain and two for the thumb, with about 0 to 90 degrees of flexion at each joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1500_panini_press_with_clamshell_lid_5d0bf981,panini_press_with_clamshell_lid,Panini press with clamshell lid,"A cafe-style panini press with a rectangular lower grill base, a deep upper cooking platen, and a bent tubular front handle, plus a timer knob on the front face. the upper platen is carried by a visible rear hinge bracket instead of floating over the lower plate, and the timer control is placed in a real front-panel recess rather than a decal area. The upper platen rotates upward on a rear horizontal revolute hinge, and the timer knob rotates continuously on its short front shaft. Countertop grill scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1501_crane_tower_9cca74c7,crane_tower,Crane tower,"A luffer-jib tower crane with a square lattice mast, a luffing jib arm hinged at the mast top on a horizontal revolute joint for variable jib elevation, a short counter-jib extending opposite on the same head frame, a slewing ring on a vertical revolute joint at the mast-top junction, and a hook block at the jib tip.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1502_faucet_with_side_handle_d14cd7d9,faucet_with_side_handle,Faucet with side handle,"A medical scrub sink wrist-blade faucet with a rectangular wall-mount body, a short downward spout, and two wide flat blade lever handles each on a revolute joint at the body sides for hands-free wrist or elbow operation.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1503_single_prismatic_slider_2de7ed01,single_prismatic_slider,Single prismatic slider,A box-rail shuttle. A grounded rectangular rail body supports one short moving block with a square front plate and clear guide overlap. The moving block is one prismatic joint along the rail axis.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1504_single_continuous_rotary_shaft_9adcb00c,single_continuous_rotary_shaft,Single continuous rotary shaft,"A compact production spindle unit. A grounded box body exposes a single supported shaft with a hub and output plate, keeping the shaft as one clear rigid moving part. The shaft is one continuous revolute joint about its own centerline.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1505_single_yaw_axis_module_09e2527d,single_yaw_axis_module,Single yaw axis module,A boxed service yaw stage. A grounded box body exposes a short rotary cartridge and a round output plate without wrapping the head in a decorative shell. One revolute joint turns the output plate about the vertical cartridge axis.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1506_sewing_box_with_simple_hinged_lid_8647a4c1,sewing_box_with_simple_hinged_lid,Sewing box with simple hinged lid,"A small sewing box with a plain top lid. A rectangular box body supports one lid panel along the rear edge. Joints: the lid is a single revolute panel about a horizontal rear hinge axis. Use a taller, narrower body with a deep frame around the hinge line.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1507_drawer_cabinet_with_sliding_drawers_f2e4f3ae,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A stainless mortuary supply cabinet with a rectangular body, four wide pull-out shelves with front lips, and a hinged top lid. Each shelf extends prismatically on full-extension steel slides. The top lid opens on two revolute hinges at the rear edge.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1508_articulated_task_lamp_ac9ff488,articulated_task_lamp,Articulated task lamp,"A photographer's beauty dish boom arm with a tripod base, a tall post, a horizontal boom on a revolute tilt joint, and a large round dish at the boom end. The boom arm revolves on a revolute joint at the post top. The dish tilts on a revolute joint at the end mount yoke.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1509_sliding_window_226dd785,sliding_window,Sliding window,A single-sash sliding window. A rectangular outer frame contains one fixed frame segment and one sliding sash. Joints: the sash translates prismatically along horizontal guide channels. Add one fixed stop block or end frame that clearly limits travel.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1510_single_roll_axis_module_f0574cac,single_roll_axis_module,Single roll axis module,"A compact production roll module. A grounded box body supports a short spindle stage ending in a round output plate, with the support path explicit from body to spindle. One revolute joint spins the output plate about the shaft axis.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1511_single_revolute_hinge_39d7348e,single_revolute_hinge,Single revolute hinge,"A mortised equipment hinge. A fixed leaf and a moving leaf wrap a central pin barrel with alternating knuckles, and the fixed leaf reads as the heavier support part. One revolute joint runs along the pin axis.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1512_swivel_bar_stool_036026c0,swivel_bar_stool,Swivel bar stool,"A hydraulic bar stool with a round base, a sliding lift column, and a small square seat plus a side release lever. The seat rotates continuously on the vertical column axis, the column slides prismatically for height adjustment, and the release lever rotates on a short side pivot below the seat. Bar counter scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1513_dualcolumn_lift_carriage_fdd59fd5,dualcolumn_lift_carriage,Dual-column lift carriage,An under-bridge lift carriage. A top bridge and lower base hold the guide columns while a carriage hangs between them below the upper tie. The hanging carriage is one vertical prismatic joint on the grounded guide pair.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1514_orthogonal_xy_stage_907e55e0,orthogonal_xy_stage,Orthogonal XY stage,"A compact service XY axis. A fixed lower guide supports a long carriage, and the carriage supports a shorter cross-slide with a square output face. The lower and upper stages are prismatic joints on crossed horizontal directions.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1515_mastmounted_fork_carriage_7bcf9020,mastmounted_fork_carriage,Mast-mounted fork carriage,A narrow service fork carriage. A compact fixed mast supports a smaller moving platen with a load guard and paired forks. The moving platen is one vertical prismatic joint on the mast.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1516_vane_array_with_independent_pivots_320e7e3b,vane_array_with_independent_pivots,Vane array with independent pivots,A wall-backed louver bank. A grounded rectangular housing supports parallel vanes with clear spacing between them and small pivot bosses at their ends. The vanes articulate as separate revolute joints about parallel axes.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1517_screwin_light_bulb_with_socket_8a9fd93a,screwin_light_bulb_with_socket,Screw-in light bulb with socket,"A screw-in light bulb seated in a socket. A bulb envelope sits above a threaded metal base, and the socket body holds the mating threaded collar. Joints: the bulb rotates continuously about the shared socket axis. Use a taller proportion with a small rotating element at one end.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1518_turntable_dba1e078,turntable,Turntable,"A record turntable. A plinth supports a central platter and a tonearm base off to one side. Joints: the platter rotates continuously about vertical, and the tonearm swings on a revolute pivot at the tonearm base. Use a taller support so the rotating stage sits high above the base.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1519_coaxial_rotary_stack_3ee6f759,coaxial_rotary_stack,Coaxial rotary stack,"A nested ring turntable with a low platter, a thick intermediate ring, and a compact upper fixture cup carried on the same upright centerline. Each concentric stage should have its own housing break, flange lip, or cap interface so the motion hierarchy is obvious at a glance. The assembly should feel like real indexing hardware with stepped castings, machined ring faces, cap screws, and sensible clearances between concentric members. Each stage rotates independently as a revolute joint about the common vertical axis with visible support at every level. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1520_threestage_telescoping_slide_7f4e9a72,threestage_telescoping_slide,Three-stage telescoping slide,"A compact three-stage drawer-like slide. A fixed outer channel supports a middle runner and a smaller inner runner, with each stage retaining visible overlap. The assembly uses two serial prismatic joints through the nested stages.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1521_prismaticrevoluterevolute_chain_7152644c,prismaticrevoluterevolute_chain,Prismatic-revolute-revolute chain,"An overhead rail shuttle carrying a double-hinged inspection arm beneath it, with a short first link and a longer second link ending in a rectangular plate. The hanging arm should clearly attach to the traveling shuttle rather than the fixed beam. The shuttle is a prismatic axis along the beam, followed by two serial revolute joints in the arm.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1522_dualrail_gantry_axis_1b680051,dualrail_gantry_axis,Dual-rail gantry axis,"A metrology bridge axis with low side frames, twin rails on a base deck, a tall crossbeam carriage, and a compact center truck riding across the crossbeam. The fixed deck, moving bridge, and moving truck should each have their own clearly visible guide hardware and distinct massing. Use believable details like shoulder bolts, bearing caps, cover strips, sensor tabs, and enough beam depth that the assembly reads as a real precision machine axis. The crossbeam carriage slides prismatically along the twin rails, and the center truck slides prismatically across the beam. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1523_skateboard_6ab93a6d,skateboard,Skateboard,"A skateboard with standard trucks. A deck supports front and rear truck hangers, each holding one axle and two wheels. Joints: each wheel spins continuously about its axle, and each truck steers on a revolute kingpin axis. Add one fixed brace member tying the main supports together near the base.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1524_xyz_cartesian_stage_22be5d36,xyz_cartesian_stage,XYZ Cartesian stage,"A benchtop positioning stage with a long X base, a crosswise Y carriage on top of it, and a vertical Z slide ending in a square tool plate. The three guide directions should be visually obvious and should not collapse into one generic box of stacked rectangles. Make it feel like real precision hardware with machined rails, carriage blocks, cover strips, stop features, and believable support overlap at every axis. The X, Y, and Z motions are stacked orthogonal prismatic joints. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1525_opposed_twinslide_gripper_56aaf2e1,opposed_twinslide_gripper,Opposed twin-slide gripper,An opposed twin-slide gripper. A grounded center body carries left and right guideways with mirrored jaw carriages and simple jaw fingers facing a common pickup zone. The left and right jaws are separate prismatic joints along the same closing axis.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1526_linear_carriage_with_independent_rotary_endeffector_c1733be8,linear_carriage_with_independent_rotary_endeffector,Linear carriage with independent rotary end-effector,A bridge-backed transfer axis with turning head. A rear frame carries a straight slide stage and a moving head with its own compact rotary output. The slide is one prismatic joint and the output head is one carried revolute joint.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1527_twojoint_prismatic_chain_0641122c,twojoint_prismatic_chain,Two-joint prismatic chain,"An inline ram assembly with a grounded outer sleeve, an intermediate sliding tube, and a front output tube ending in a plate. The tubes should step down in size like a rigid telescoping actuator, with each moving tube visibly guided by the one behind it. Use realistic detail such as wear bushings, flange rings, sleeve collars, and practical extension stops at each stage. The intermediate and front tubes are serial prismatic joints on the shared axis. Keep every part mechanically grounded with no floating members, and make sure the articulation paths stay clear so nothing clips through covers, stops, housings, rails, or neighboring links.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1528_barrier_gate_b2bf0b06,barrier_gate,Barrier gate,A farm swing gate on a pintle-post hinge with a wide rectangular timber-frame panel. The gate panel revolves on two revolute joints vertically aligned on a round timber post.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1529_service_access_panel_cdbac47c,service_access_panel,Service access panel,"A hinged service access panel on an equipment face. A rectangular frame surrounds the opening, and a panel door hangs from one side with a latch edge opposite. Joints: the door is a single revolute panel about a vertical side hinge axis. Make the lid or door short and deep relative to the body.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1530_floor_lamp_f7382fa5,floor_lamp,Floor lamp,A designer arc floor lamp with a sculptural curved post on a square flat base. The post pivots at the base on a revolute tilt joint about a horizontal axis. The shade at the arc top rotates on a revolute joint about the arc tip axis.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1531_single_pitch_axis_module_01df172f,single_pitch_axis_module,Single pitch axis module,"A low-profile a pitch-axis trunnion module with a broad mounting plate. The fixed portion is a squat housing with gusseted supports, and the moving portion is a smaller flange or cradle that reads as a single clean link. One revolute joint tilts the head about a horizontal trunnion axis carried by the side cheeks.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1532_offsetaxis_rotary_stack_36c2a92c,offsetaxis_rotary_stack,Offset-axis rotary stack,"A cantilevered offset rotary fixture. A grounded round base carries an offset support arm, and the arm supports a smaller secondary rotary plate on a parallel axis. The base table and the secondary plate are separate revolute joints about parallel supported axes.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1533_twostage_telescoping_slide_05ddec43,twostage_telescoping_slide,Two-stage telescoping slide,A compact service telescoping slide. A broad grounded body supports a simple nested runner with clear remaining overlap when extended. The runner is a prismatic joint along the slide axis.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1534_extension_ladder_900ca1ba,extension_ladder,Extension ladder,A combination A-frame-plus-extension ladder with a front A-frame section and a rear fly that slides prismatically in the front section guides. The front section opens as an A-frame on a revolute hinge at the apex. A spreader brace locks the angle on a revolute hinge.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1535_prismaticrevolute_chain_fea5ad3b,prismaticrevolute_chain,Prismatic-revolute chain,"A shuttle-and-hinge chain. A grounded slide body carries a moving carriage, and the carriage carries a short hinged arm with a plain output tab. The carriage is a prismatic joint and the arm is a carried revolute joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1536_bell_tower_with_swinging_bell_74845bba,bell_tower_with_swinging_bell,Bell tower with swinging bell,A Mexican mission-style bell wall tower with a wide curved masonry arch wall and a bell hung in the arch opening. The arch wall is a solid masonry block with one round arch opening at the top. The bell hangs on a revolute hinge at the headstock across the arch crown. The bell swings on the revolute joint.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1537_roof_vent_tower_with_hinged_flap_40e8bd9e,roof_vent_tower_with_hinged_flap,Roof vent tower with hinged flap,"A rooftop vent tower with a weather flap. An upright vent housing ends in a framed outlet, with one flap attached along the top edge. Joints: the flap is a single revolute panel about a horizontal top-edge axis. Add one fixed stop flange or secondary frame lip around the opening.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1538_watch_winder_box_with_hinged_lid_56f42a28,watch_winder_box_with_hinged_lid,Watch winder box with hinged lid,"A watch winder presentation box. A box body supports a top lid and one internal cradle mounted on a small spindle. Joints: the lid is revolute about a horizontal rear hinge axis, and the cradle rotates continuously about its spindle. Make the lid or door long and thin relative to the body.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1539_retractable_bollard_8dab407d,retractable_bollard,Retractable bollard,"A service-lane bollard with a cylindrical rising post, a flat annular collar at grade, and a narrow access flap integrated into the collar. The post translates prismatically along the vertical centerline, the access flap rotates upward on a small hinge, and a keyed top cap rotates on a revolute joint at the post crown. Clean urban-infrastructure scale.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1540_tower_fan_with_rotary_controls_f09bda58,tower_fan_with_rotary_controls,Tower fan with rotary controls,"A modern tower fan with a rectangular body shell, a fine vertical intake grille, and a top control deck carrying two knurled knobs. The body rotates left and right on a vertical oscillation joint above the pedestal base, the blower wheel rotates continuously inside the shell, and both knobs rotate on separate short shafts. Realistic room-appliance proportions.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1541_sliding_security_gate_65d5a25d,sliding_security_gate,Sliding security gate,A sliding security gate. A fixed post and frame support one gate leaf captured by a top track or bottom guide. Joints: the gate leaf translates prismatically along the track axis. Use a longer slide with generous overlap between fixed and moving members.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1542_yawpitch_module_d16b1a93,yawpitch_module,Yaw-pitch module,"A tower-mounted yaw-pitch module. A short pedestal supports a yaw base and a carried pitch yoke, creating a rooted upright silhouette. The base yaws on a vertical revolute joint and the yoke pitches on a horizontal revolute joint.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1543_ceiling_light_fixture_2ef39cad,ceiling_light_fixture,Ceiling light fixture,A flush semi-circular oyster ceiling light with a shallow round housing and a hinged diffuser cover panel for bulb access. The diffuser panel hinges on a revolute joint along one flat edge of the housing.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1544_rotary_base_with_vertical_slide_ba1c29ac,rotary_base_with_vertical_slide,Rotary base with vertical slide,A side-wall rotary column module. A grounded side plate supports a compact rotary base and an upright guide with a moving faceplate. The rotary base is a revolute joint and the upright carriage is a prismatic joint.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1545_elevator_3f9f4904,elevator,Elevator,A residential home elevator with a slim rectangular car and two bi-parting sliding door panels. The car slides prismatically on vertical guide rail columns. Each door panel slides prismatically from the center to opposite sides.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1546_wheelchair_f51991ae,wheelchair,Wheelchair,"A manual wheelchair. A chair frame supports two large rear wheels, two front casters, a seat, a backrest, and footrests. Joints: each rear wheel rotates continuously about its axle, and each front caster swivels about a vertical stem and spins continuously about its wheel axle. Keep the moving wheels small relative to a larger body or tray.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1547_threejoint_prismatic_chain_08075cd1,threejoint_prismatic_chain,Three-joint prismatic chain,"Design a realistic, highly detailed three-joint prismatic chain as a standalone mechanical study assembly for the sdk_hybrid pipeline, with three serial linear stages nested or cascaded along one mechanism chain. All three sliding interfaces should be visible through guide sleeves, rails, or box-section telescoping members. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus section stops, carriage pads, and mounting feet. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1548_turnstile_gates_8c920af2,turnstile_gates,Turnstile Gates,A three-arm turnstile gate. A central column supports a rotor hub with three radial arms inside a fixed frame. Joints: the arm hub rotates continuously about the vertical center axis. Use a taller support so the rotating stage sits high above the base.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1549_desk_with_drawer_dcfd1592,desk_with_drawer,Desk with drawer,A drafting table with a wide tilting top and a single storage drawer under the frame. The tabletop tilts on a revolute hinge at the rear top edge. The drawer slides prismatically on front-access guide rails.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1550_garden_gate_8ce5e50f,garden_gate,Garden gate,"A cedar garden gate with a curved top rail between square timber posts. The single leaf has vertical pickets, two strap hinges on one post, and a thumb latch at the free stile. The leaf rotates on a vertical revolute hinge axis at the post, and the thumb latch rotates on a small local pivot.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1551_wheelbarrow_b60aa3e6,wheelbarrow,Wheelbarrow,"A wheelbarrow. A tray sits between two handles, with one front wheel in a fork and two resting legs at the rear. Joints: the front wheel rotates continuously about its axle. Use fewer, larger frame pieces with long uninterrupted sections.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1552_threejoint_revolute_chain_1c209557,threejoint_revolute_chain,Three-joint revolute chain,"A bench-top three-joint revolute chain. A base foot supports a stack of slim links with clear side plates at the joints, and the distal link ends in a compact end tab. There are three revolute joints in sequence, each supported by a local hinge block and aligned to the same motion plane.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1553_electrical_cabinet_door_25f29bd4,electrical_cabinet_door,Electrical cabinet door,A double-door switchgear panel with a wide tall rectangular carcass and two hinged leaf doors meeting at a center gasket. Each door hinges on revolute joints on its outer vertical edge. A locking bar on the right door operates on a revolute turn-handle joint.,openai,gpt-5.5-2026-04-23,high,100,,
g55c_1554_floodlight_mast_with_tilt_head_4b7597b5,floodlight_mast_with_tilt_head,Floodlight mast with tilt head,"A rooftop flat-base floodlight mast with a square base plate, a telescoping square mast, and a single tilting floodlight head. The mast extends prismatically from the base. The flood head tilts on a revolute hinge at the mast top bracket.",openai,gpt-5.5-2026-04-23,high,100,,
g55c_1555_parabolic_dish_on_azimuth_elevation_mount_9c356e9e,parabolic_dish_on_azimuth_elevation_mount,Parabolic dish on azimuth-elevation mount,"A rooftop dish with a mesh reflector and a side-mounted feed boom. The mesh reflector is fixed to a central hub, and the hub is mounted in a U-shaped elevation fork on a short mast bracket. The mount rotates about a vertical azimuth axis at the mast, and the reflector rotates about a horizontal elevation axis in the fork.",openai,gpt-5.5-2026-04-23,high,100,,
